GEOID,plurality,majority,white,black,asian,american_indian,hispanic,urban_rural_code,urban_rural_cat,poverty_estimate,population,pctpov,poverty_quantile
48451,White,White,53.27,3.99,1.2,0.07,39.89,4,suburban,15104,111648,13.52823158498137,2
48453,White,Non-White,48.96,7.86,6.62,0.03,33.81,1,urban,154741,1179259,13.121884166243378,2
48455,White,White,78.37,9.95,0.03,0,9.99,5,rural,2328,14416,16.148723640399556,3
48457,White,White,79.02,10.64,0.33,0,7.7,6,rural,2798,18754,14.919483843446733,2
48459,White,White,80.38,8.14,0.31,0,8.59,4,suburban,5328,40128,13.277511961722489,2
48461,Hispanic,Non-White,39.14,5.85,0.71,0,53.73,6,rural,685,3570,19.187675070028014,3
48463,Hispanic,Non-White,26.16,0.33,0.94,0,71.72,5,rural,4517,26518,17.033712949694547,3
48465,Hispanic,Non-White,15.25,1.3,0.7,0.02,81.95,5,rural,9408,47222,19.922917284316632,4
48467,White,White,83.71,2.8,0.49,0.09,10.91,6,rural,7688,53401,14.396734143555365,2
48469,Hispanic,Non-White,44.67,5.61,1.14,0.02,46.87,4,suburban,13737,90343,15.205383925705368,3
48471,White,White,56.4,23.03,1.26,0.01,17.94,5,rural,12881,53525,24.065390004670714,4
48473,White,Non-White,42.87,24.75,0.94,0.05,30.06,2,urban,7697,45632,16.867549088359045,3
48475,Hispanic,Non-White,40,4.02,0.95,0,53.66,6,rural,1494,11477,13.017339025877842,2
48477,White,White,64.01,16.39,1.66,0.11,16.06,5,rural,4523,32578,13.883602431088466,2
48479,Hispanic,Non-White,3.53,0.29,0.48,0.01,95.47,3,suburban,80742,268522,30.069044622042142,4
48481,White,Non-White,44.46,13.52,0.34,0,41.39,5,rural,7182,40931,17.546602819378954,3
48483,White,White,68.47,2.96,0.06,0,26,6,rural,972,5381,18.063556959672926,3
48485,White,White,65.27,9.96,2.18,0.08,19.19,4,suburban,21399,116429,18.37944154806792,3
48487,White,White,58.13,9.59,0.94,0,29.11,5,rural,2199,12543,17.531690983018418,3
48489,Hispanic,Non-White,11.24,0.55,0,0,88.19,5,rural,6657,20179,32.9897418107934,4
48491,White,White,59.38,6.13,6.79,0.07,24.45,2,urban,35189,521783,6.743991276066871,1
48493,White,White,57.03,1.22,0.31,0.08,39.68,2,urban,4966,47425,10.471270426989983,1
48495,Hispanic,Non-White,35.12,2.25,0,0,60.96,6,rural,1272,7703,16.51304686485785,3
48497,White,White,76.75,1.27,0.51,0.18,19.34,2,urban,7923,63498,12.477558348294435,2
48499,White,White,82.46,4.92,0.64,0.08,10,6,rural,6019,42263,14.241771762534604,2
48501,Hispanic,Non-White,31.76,0.44,0.05,0,66.46,6,rural,773,8571,9.018784272546961,1
48503,White,White,77.91,2.1,0.27,0,18.66,6,rural,2148,17794,12.07148477014724,2
48505,Hispanic,Non-White,4.6,0,0.78,0,94.39,5,rural,5609,14192,39.52226606538895,4
48507,Hispanic,Non-White,5.08,0.33,0.02,0,93.89,6,rural,4150,11935,34.77167993297026,4
49001,White,White,84.33,0,0.29,0,11.97,6,rural,524,6360,8.238993710691824,1
49003,White,White,86.99,0.58,0.78,0.11,9.44,3,suburban,4879,52565,9.281841529534862,1
49005,White,White,83.64,0.74,2.04,0.35,10.72,4,suburban,18119,119447,15.16907080127588,3
49007,White,White,85.51,0.42,0.05,0.08,13.3,5,rural,3156,19967,15.806080032052888,3
49009,White,White,97.39,0.16,0,0,2.12,6,rural,23,494,4.65587044534413,1
49011,White,White,83.83,1.26,1.74,0.67,9.67,3,suburban,18764,338323,5.546179242912838,1
49013,White,White,85.18,0.41,0.53,0.32,8.19,6,rural,2630,19784,13.293570562070359,2
49015,White,White,91.05,0.02,0.67,0.27,6.35,6,rural,1298,10180,12.75049115913556,2
49017,White,White,88.76,0.06,0.08,0.14,6.12,6,rural,857,4809,17.82075275525057,3
49019,White,White,82.38,0.32,1.61,0.56,10.31,6,rural,795,9452,8.410918324164198,1
49021,White,White,85.85,0.53,0.79,0.13,8.71,5,rural,9645,49101,19.64318445652838,4
49023,White,White,91.57,0.23,0,0.09,5.22,3,suburban,1229,10794,11.385955160274227,2
49025,White,White,91.22,0.01,0.32,0.11,4.68,6,rural,924,7231,12.778315585672798,2
49027,White,White,83,0.16,1.15,0.12,12.93,6,rural,1436,12594,11.402255042083533,2
49029,White,White,94.96,0.77,0.09,0.15,2.9,3,suburban,336,11363,2.956965590073044,1
49031,White,White,96.73,0.16,0,0,2.52,6,rural,320,1868,17.130620985010705,3
49033,White,White,89.28,0,0,0,10.72,6,rural,372,2343,15.87708066581306,3
49035,White,White,71.05,1.8,4.03,1.41,18.35,1,urban,107925,1106418,9.75445084949811,1
49037,White,Non-White,43.82,0.15,0.5,0.28,5.69,6,rural,3951,14862,26.584578118691965,4
49039,White,White,85.95,0.72,1.03,0.53,9.56,6,rural,4349,26422,16.459768374839147,3
49041,White,White,91.7,0.61,0.05,0.06,5.17,6,rural,2779,20691,13.430960320912474,2
49043,White,White,84.32,0.79,1.76,0.03,11.45,5,rural,2624,40346,6.503742626282655,1
49045,White,White,83.13,0.42,0.77,0.62,12.36,2,urban,4316,64540,6.687325689494887,1
49047,White,White,81.63,0.4,0.46,0.07,8.42,5,rural,4279,35850,11.935843793584379,2
49049,White,White,82.33,0.53,1.49,0.87,11.78,3,suburban,64510,575943,11.200761186436853,2
49051,White,White,83.56,0.14,1.16,0.02,13.35,5,rural,2167,30249,7.163873185890443,1
49053,White,White,84.31,0.65,0.79,0.79,10.47,4,suburban,19719,158546,12.437399871330717,2
49055,White,White,90.74,0.22,0.3,1.56,6.25,6,rural,225,2651,8.487363259147491,1
49057,White,White,76.05,0.98,1.13,0.23,18.35,3,suburban,27753,244770,11.338399313641377,2
50001,White,White,92.55,1.21,1.75,0.04,2.31,6,rural,2631,34003,7.7375525688909805,1
50003,White,White,94.12,0.55,1.01,0.26,2.01,5,rural,3892,34482,11.28704831506293,2
50005,White,White,94.84,0.79,0.41,0,1.6,6,rural,3611,29294,12.32675633235475,2
50007,White,White,88.51,2.59,4,0.05,2.34,4,suburban,17916,152414,11.754825672182346,2
50009,White,White,95.35,0.98,0.48,0,1.39,5,rural,904,6197,14.587703727610135,2
50011,White,White,93.88,0.53,0.55,0,1.58,4,suburban,3740,48544,7.70435069215557,1
50013,White,White,92.81,0.83,0.51,0,1.99,4,suburban,528,6922,7.62785322161225,1
50015,White,White,94.52,0.87,0.81,0,1.8,6,rural,3574,24668,14.488406032106374,2
50017,White,White,95.57,0.69,0.23,0.1,1.34,5,rural,3064,28364,10.802425609928077,1
50019,White,White,95.07,0.56,0.29,0.03,1.51,6,rural,3641,26061,13.971067879206478,2
50021,White,White,95.3,0.86,1.14,0,1.47,5,rural,6100,57156,10.672545314577647,1
50023,White,White,94.19,0.85,0.83,0.06,1.95,5,rural,6407,56211,11.39812492216826,2
50025,White,White,93.09,1.09,1.01,0.03,2.33,6,rural,5574,41529,13.421946109947266,2
50027,White,White,94.65,0.71,0.87,0.04,1.68,5,rural,5452,54489,10.00568922167777,1
51001,White,White,60.03,28.56,0.81,0,8.96,6,rural,6438,32396,19.872823805408075,4
51003,White,White,76.96,9.47,5.16,0.04,5.77,4,suburban,9675,98891,9.783499003953848,1
51005,White,White,91.46,5.81,0.11,0,1.48,6,rural,3023,14940,20.234270414993308,4
51007,White,White,73.6,21.19,0,0,3.01,2,urban,1707,12761,13.376694616409374,2
51009,White,White,74.69,17.91,0.51,0.06,2.41,3,suburban,4330,31043,13.948394162935282,2
51011,White,White,76.73,19.7,0.08,0,1.66,3,suburban,2096,15487,13.533931684638729,2
51013,White,White,61.49,8.88,10.2,0.09,15.58,1,urban,16360,228785,7.1508184540070365,1
51015,White,White,90.73,4.14,0.61,0.12,2.82,4,suburban,6532,70880,9.215575620767494,1
51017,White,White,89.18,3.02,0.35,0,3.69,6,rural,486,4304,11.29182156133829,2
51019,White,White,87.71,6.87,1.15,0.01,2.19,3,suburban,7046,77293,9.11596134190677,1
51021,White,White,93.86,3.73,0.16,0,1.27,6,rural,481,5707,8.428246013667426,1
51023,White,White,92.88,2.96,0.67,0,1.7,3,suburban,2629,32842,8.004993605748737,1
51025,Black,Non-White,40.74,54.15,0.51,0,2.24,6,rural,3082,14390,21.417651146629606,4
51027,White,White,94.85,2.7,1.03,0,0.49,6,rural,5859,21182,27.66027759418374,4
51029,White,White,61.19,34.17,0.16,0,2.41,4,suburban,2542,14839,17.130534402587774,3
51031,White,White,79.57,13.99,0.88,0.02,2.52,3,suburban,6414,54494,11.770103130619884,2
51033,White,White,63.22,26.79,0.9,0,4.83,2,urban,2307,27904,8.267631880733944,1
51035,White,White,94.5,0.55,0.06,0,3.53,6,rural,4429,29448,15.040070632980168,3
51036,Black,Non-White,42.34,45.14,0.86,0,1.87,2,urban,910,6960,13.07471264367816,2
51037,White,White,67.87,28,0.4,0,2.16,6,rural,2859,11873,24.079845026530784,4
51041,White,White,61.79,22.74,3.43,0.04,8.83,2,urban,23815,335404,7.10039236264326,1
51043,White,White,86.13,5.37,0.66,0,5.57,2,urban,1410,14134,9.975944530918353,1
51045,White,White,98.63,0.1,0,0,0.04,3,suburban,435,5096,8.536106750392465,1
51047,White,White,70.26,13.86,1.66,0.12,10.72,2,urban,3986,48744,8.177416707697358,1
51049,White,White,63.34,29.98,1.24,0,0.94,6,rural,1880,9709,19.363477186115972,3
51051,White,White,97.59,0.57,0.12,0,0.91,5,rural,3512,14477,24.259169717482905,4
51053,White,White,61.85,31.82,0.88,0.07,3.48,2,urban,3542,27677,12.79762980091773,2
51057,White,White,54.85,39.27,0.62,0,3.6,6,rural,1500,10959,13.68738023542294,2
51059,White,White,50.74,9.48,19.07,0.06,16.33,2,urban,69895,1133591,6.165804068663213,1
51061,White,White,79.95,7.35,1.68,0.04,8.31,2,urban,4177,68696,6.08041225107721,1
51063,White,White,93.22,1.53,0.13,0,2.94,4,suburban,1780,15570,11.432241490044959,2
51065,White,White,78.17,14.21,0.72,0.11,3.52,4,suburban,1221,24992,4.88556338028169,1
51067,White,White,87.2,7.45,0.53,0,2.79,3,suburban,8940,54475,16.41119779715466,3
51069,White,White,83.44,3.87,1.33,0.1,8.6,4,suburban,5225,83666,6.2450696818301346,1
51071,White,White,94.93,2.15,0.13,0.17,1.75,4,suburban,1872,16519,11.332405109268114,2
51073,White,White,84.86,8.81,0.74,0,3.57,2,urban,3125,36884,8.472508404728337,1
51075,White,White,77.74,15.86,1.3,0,2.85,2,urban,1136,21302,5.3328325978781335,1
51077,White,White,89.68,5.5,0.35,0,3.45,6,rural,3085,14965,20.61476779151353,4
51079,White,White,82.64,5.24,1.7,0,5.85,4,suburban,1151,19289,5.967131525740059,1
51081,Black,Non-White,36.37,58.7,0.06,0,2.53,6,rural,1407,8444,16.662719090478443,3
51083,White,White,59.73,34.56,0.8,0,2.07,6,rural,5145,34049,15.11057593468237,3
51085,White,White,83.82,8.93,1.54,0.04,2.98,2,urban,5725,102635,5.578019194231987,1
51087,White,White,53.08,29.45,8.28,0.04,5.65,2,urban,32209,322653,9.982550913830028,1
51089,White,White,69.84,22.21,0.63,0,5.5,5,rural,10347,50886,20.333687065204575,4
51091,White,White,99.32,0,0,0,0,6,rural,268,2184,12.27106227106227,2
51093,White,White,70.67,22.19,0.91,0.07,3.05,2,urban,3604,36014,10.007219414672072,1
51095,White,White,75.59,12.9,2.42,0.01,5.76,2,urban,5695,73195,7.780586105608307,1
51097,White,White,66.16,26.17,0,0,3.21,6,rural,1165,7042,16.5435955694405,3
51099,White,White,73.42,16.25,1.34,0,5.36,6,rural,1452,25647,5.661480874956135,1
51101,White,White,76.77,16.07,1.2,0,2.65,2,urban,1655,16421,10.078557944095975,1
51103,White,White,67.48,30.82,0.84,0,0.62,6,rural,983,10713,9.175767758797722,1
51105,White,White,92.9,3.9,0.26,0,1.98,6,rural,5414,22591,23.965295914302157,4
51107,White,White,56.11,7.26,18.46,0.08,13.62,2,urban,14223,383171,3.7119197434043807,1
51109,White,White,78.04,14.72,0.58,0,2.94,6,rural,4325,35085,12.327205358415277,2
51111,White,White,59.4,31.1,2.77,0,4.96,6,rural,2022,11309,17.879564948271288,3
51113,White,White,84.65,8.25,0.84,0,2.89,6,rural,1070,12940,8.268933539412673,1
51115,White,White,85.71,8.84,0.6,0.03,2.53,2,urban,942,8713,10.811431194766442,1
51117,White,White,60.01,35.37,0.09,0.01,2.96,6,rural,5633,29797,18.904587710172166,3
51119,White,White,77.55,13.91,0.08,0.29,1.25,6,rural,874,10353,8.441997488650632,1
51121,White,White,83.27,4.37,6.62,0.02,3.24,4,suburban,21533,88706,24.274569927626093,4
51125,White,White,81.08,12.82,0.22,0,4.17,4,suburban,1812,14670,12.351738241308793,2
51127,White,White,78.95,11.98,1.12,0,3.3,2,urban,992,20482,4.8432770237281515,1
51131,White,White,54.23,33.08,1.03,0,8.78,6,rural,2216,11631,19.052532026480957,3
51133,White,White,69.72,27.33,0.13,0,0.87,6,rural,1700,12210,13.923013923013924,2
51135,White,White,54.32,40.08,0.3,0.19,4.41,6,rural,2814,13938,20.189410245372365,4
51137,White,White,78.08,12.71,0.88,0,5,6,rural,2984,34749,8.587297476186365,1
51139,White,White,94.06,1.37,0.43,0,2.01,6,rural,4303,23506,18.30596443461244,3
51141,White,White,89.71,5.92,0.41,0,3.05,6,rural,3264,17491,18.66102567034475,3
51143,White,White,74.06,19.99,0.45,0.04,2.63,5,rural,9457,60558,15.616433832028797,3
51145,White,White,85.73,10.05,0.25,0.16,2.19,2,urban,1383,25870,5.345960572091226,1
51147,White,White,61.45,30.76,0.83,0,4.17,6,rural,3577,18017,19.853471721152243,4
51149,White,White,54.87,31.01,1.45,0.41,8.12,2,urban,3142,33926,9.261333490538231,1
51153,White,Non-White,42.95,20.34,8.27,0.09,23.49,2,urban,30520,451060,6.766283864674323,1
51155,White,White,90.78,4.34,0.75,0.12,1.77,4,suburban,4446,33081,13.439738822889272,2
51157,White,White,88.44,4.54,0.52,0,3.89,2,urban,650,7285,8.922443376801647,1
51159,White,White,60.56,26.52,0.34,0,7.13,6,rural,1023,7195,14.218207088255733,2
51161,White,White,85.81,5.92,3.09,0.01,3.1,3,suburban,6754,91235,7.402860744231929,1
51163,White,White,92.18,3.27,0.66,0,1.91,6,rural,3075,22276,13.804094092296642,2
51165,White,White,88.68,2.33,0.7,0.07,6.93,4,suburban,7401,77499,9.549800642588936,1
51167,White,White,96.71,1.01,0,0,1.17,6,rural,5276,27078,19.484452322918973,4
51169,White,White,96.63,0.58,0.31,0,1.38,3,suburban,3923,21138,18.558993282240515,3
51171,White,White,87.61,1.78,0.94,0,7.22,6,rural,4620,42606,10.843543162934797,1
51173,White,White,94.13,2.1,0.69,0.15,1.99,6,rural,5818,30324,19.1861232027437,3
51175,White,White,61.03,31.9,0.25,0,1.68,6,rural,1665,16326,10.19845644983462,1
51177,White,White,68.1,15.67,2.3,0.11,9.76,2,urban,10447,130463,8.007634348435955,1
51179,White,White,61.57,17.21,3.22,0.08,12.95,2,urban,6306,139983,4.504832729688605,1
51181,White,White,52.61,44.41,0.17,0,0.63,6,rural,839,6600,12.712121212121213,2
51183,Black,Non-White,38.32,54.92,1.28,0,3.02,2,urban,1382,7890,17.515842839036754,3
51185,White,White,93.94,3.09,0.61,0.08,1.02,5,rural,6550,40559,16.149313345989793,3
51187,White,White,86.77,4.23,1.12,0,4.59,2,urban,4004,38516,10.395679717519991,1
51191,White,White,95.33,1.29,0.56,0.02,1.52,3,suburban,7862,52505,14.973812017903057,3
51193,White,White,63.92,25.9,0.65,0.01,6.46,6,rural,2117,17570,12.048947068867387,2
51195,White,White,91.46,5.29,0.41,0.05,1.24,5,rural,7890,35898,21.978940330937657,4
51197,White,White,93.8,2.9,0.45,0,1.25,6,rural,4468,28600,15.622377622377623,3
51199,White,White,70.71,12.85,5.52,0.23,6.43,2,urban,3101,66052,4.694785926239932,1
51510,White,White,51.93,21.15,5.78,0.03,16.69,1,urban,16432,155124,10.592816069724865,1
51520,White,White,88.15,5.7,0.22,0,2.31,3,suburban,3740,16498,22.669414474481755,4
51530,White,White,88.12,7.28,1.9,0.25,1.8,6,rural,1182,5890,20.067911714770798,4
51540,White,White,65.74,18.67,7.06,0.07,5.5,4,suburban,10915,44319,24.62826327308829,4
51550,White,White,57.43,29.31,3.06,0.06,6.18,2,urban,20768,231227,8.981650066817457,1
51570,White,White,72.32,14.64,4.15,0,5.87,2,urban,2341,17373,13.474932366315548,2
51580,White,White,80.99,12.49,1.16,0.2,2.38,6,rural,831,5468,15.19751280175567,3
51590,Black,Non-White,42.39,48.76,1.18,0.08,4.32,5,rural,8717,39729,21.941151300057893,4
51595,Black,Non-White,24.46,62.84,0.26,0,6.8,6,rural,1499,5164,29.027885360185902,4
51600,White,White,56.22,4.92,17.17,0,17.18,2,urban,2018,23118,8.729128817371745,1
51610,White,White,71.74,4.64,9.88,0,10.67,2,urban,377,14033,2.686524620537305,1
51620,Black,Non-White,36.86,56.68,1.26,0,1.1,6,rural,1315,8095,16.244595429277332,3
51630,White,White,59.42,20.65,2.67,0.14,10.68,2,urban,3672,25975,14.136669874879694,2
51640,White,White,79.09,4.97,0.64,0.25,14.5,6,rural,1625,6379,25.47421225897476,4
51650,Black,Non-White,38.17,49.19,2.42,0.12,5.76,2,urban,20609,130712,15.766723789705612,3
51660,White,White,66.14,6.48,3.82,0,19.74,4,suburban,12953,46011,28.151963660863704,4
51670,White,Non-White,46.46,42.21,1.37,0,7.93,2,urban,4639,22107,20.98430361423983,4
51678,White,White,79.12,8.67,3.45,0,6.12,6,rural,826,3820,21.62303664921466,4
51680,White,White,62.34,28.36,2.44,0.01,4.17,3,suburban,15182,69582,21.818861199735565,4
51683,White,Non-White,40.83,13.21,5.14,0.08,36.64,2,urban,3551,41296,8.598895776830686,1
51685,Hispanic,Non-White,33.09,12.78,11.09,0,39.73,2,urban,1583,16321,9.699160590650083,1
51690,Black,Non-White,43.99,44.46,1.02,0.12,5.66,5,rural,3201,12576,25.453244274809162,4
51700,White,Non-White,42.92,39.96,3.16,0.18,8.98,2,urban,26457,170842,15.48623874691235,3
51710,White,Non-White,43.44,40.51,3.49,0.05,8.04,1,urban,43383,220136,19.70736272122688,4
51720,White,White,88.59,3.07,4.63,0,1.21,5,rural,1155,3935,29.35196950444727,4
51730,Black,Non-White,15.07,76.29,0.9,0.08,4.9,2,urban,8037,31197,25.762092508895083,4
51735,White,White,91.44,1.12,2.47,0,2.8,2,urban,536,11983,4.473003421513811,1
51740,Black,Non-White,37.66,52.24,1.37,0.28,4.46,2,urban,15707,91565,17.153934363566865,3
51750,White,White,83.29,9.8,1.55,0.02,2.9,4,suburban,5230,14558,35.92526445940376,4
51760,Black,Non-White,40.8,46.58,2.09,0.01,6.91,1,urban,52298,213147,24.536118265797782,4
51770,White,White,58.5,28.06,2.94,0.02,6.27,3,suburban,20046,97694,20.51917210882961,4
51775,White,White,85.29,6.56,1.67,0.09,3.29,3,suburban,2095,23010,9.104737070838766,1
51790,White,White,81.06,10.96,1.38,0.13,3.11,4,suburban,3165,23139,13.678205626863738,2
51800,White,Non-White,49.3,41.05,1.9,0.02,4.37,2,urban,9520,88293,10.782281721087742,1
51810,White,White,61.71,18.42,6.58,0.08,8.17,1,urban,33485,438973,7.628031792388143,1
51820,White,White,75.14,13.41,1.08,0.33,8.08,4,suburban,3766,21633,17.408588730180742,3
51830,White,White,67.72,15.05,6.45,0,7.05,2,urban,2356,10537,22.359305305115306,4
51840,White,White,66.03,10.01,2.06,0,17.77,4,suburban,4004,26745,14.971022621050665,3
53001,Hispanic,Non-White,33.82,0.42,0.7,0.21,63.58,5,rural,4830,19182,25.179856115107913,4
53003,White,White,90.37,0.5,0.86,0.23,4.01,4,suburban,2858,22015,12.98205768794004,2
53005,White,White,70.42,1.42,2.49,0.07,21.69,3,suburban,24592,192344,12.785426111550139,2
53007,White,White,67.97,0.55,0.76,0.04,27.94,4,suburban,8695,74713,11.63786757324696,2
53009,White,White,82.78,0.98,1.68,0.03,6.34,5,rural,11635,73231,15.888080184621266,3
53011,White,White,78.49,1.66,4.51,0.77,9.62,2,urban,42895,460999,9.304792418204812,1
53013,White,White,85.4,0.9,1.8,1.05,7.79,4,suburban,456,3946,11.556006082108464,2
53015,White,White,83.63,0.71,1.27,0.2,8.97,4,suburban,16610,103570,16.037462585690836,3
53017,White,White,64.16,0.45,0.69,0.27,31.6,4,suburban,5459,41160,13.262876579203109,2
53019,White,White,73.21,0.13,0.65,0.26,4.74,6,rural,1406,7466,18.832038574872755,3
53021,Hispanic,Non-White,40.37,1.84,2.03,0.15,53.09,3,suburban,13867,88130,15.734710087370928,3
53023,White,White,89.46,0,3.18,0,1.88,6,rural,255,2201,11.58564288959564,2
53025,White,White,53.97,0.84,0.89,0.03,41.57,5,rural,13543,93954,14.414500713114927,2
53027,White,White,79.41,1.12,1.51,0.27,9.96,5,rural,10980,68852,15.947249172137337,3
53029,White,White,79.16,3.04,4.88,0.38,7.74,5,rural,6810,79324,8.585043618576975,1
53031,White,White,88.38,0.57,1.65,0.05,3.67,6,rural,4002,30024,13.329336530775379,2
53033,White,White,59.61,6.28,17.51,0.76,9.67,1,urban,203702,2133784,9.546514548801566,1
53035,White,White,76.69,2.57,4.73,0.8,7.77,3,suburban,24772,255003,9.714395516915488,1
53037,White,White,84.08,0.89,1.59,0.85,8.81,5,rural,8026,42313,18.968165811925413,3
53039,White,White,82.16,0.73,0.62,0,11.99,6,rural,3185,21289,14.960777866503827,3
53041,White,White,83.39,0.45,1.23,0.18,10.24,5,rural,10901,75797,14.381835692705517,2
53043,White,White,91.33,0.74,0.65,0.26,3.38,6,rural,1325,10284,12.884091793076625,2
53045,White,White,80.53,1.03,1.17,0.42,9.98,5,rural,9201,61286,15.013216721600365,3
53047,White,White,64.89,0.41,0.85,0.25,20.11,6,rural,8449,40961,20.626937818900906,4
53049,White,White,81.86,0.35,1.68,0.4,9.78,6,rural,3653,20985,17.407672146771503,3
53051,White,White,88.45,0.37,0.97,0,3.85,3,suburban,2001,13079,15.299334811529933,3
53053,White,White,66.76,6.51,6.21,1.39,10.87,2,urban,94207,843781,11.164863868705268,2
53055,White,White,88.44,0.71,1.3,0.2,6.45,6,rural,1851,16226,11.407617404166153,2
53057,White,White,74.39,0.7,1.88,0.23,18.39,4,suburban,15606,122344,12.755836003400248,2
53059,White,White,87.7,0.49,1.11,0.12,6.34,2,urban,1552,11491,13.506222260899833,2
53061,White,White,69.57,2.94,10.7,0.51,10.2,2,urban,62597,775756,8.069160921733122,1
53063,White,White,84.56,1.62,2.24,0.54,5.73,3,suburban,69738,483477,14.424264235940903,2
53065,White,White,86.6,0.41,0.65,0.11,3.71,3,suburban,6829,43774,15.600584822040481,3
53067,White,White,74.96,3.01,5.62,0.81,8.94,3,suburban,29718,270989,10.966496795072862,1
53069,White,White,86.74,1.27,1.85,0.02,6.89,6,rural,323,4134,7.813255926463474,1
53071,White,White,71.67,1.7,1.62,0.13,21.33,4,suburban,7595,55119,13.779277563090767,2
53073,White,White,78.92,0.93,4.1,0.27,9.42,4,suburban,31741,211566,15.002883261015477,3
53075,White,White,78.58,2.14,8.44,0.16,6.31,5,rural,11156,41670,26.772258219342454,4
53077,Hispanic,Non-White,43.2,0.94,0.94,0.11,49.29,4,suburban,44600,245489,18.16782014672755,3
54001,White,White,95.47,0.88,0.77,0,0.93,6,rural,3685,16045,22.96665627921471,4
54003,White,White,83.9,7.4,1.08,0,4.4,3,suburban,14370,112721,12.748290025815953,2
54005,White,White,97.64,0.97,0.12,0,0.4,4,suburban,5500,22589,24.348134047545265,4
